uniprot,entrez,symbol
Q5JSJ4,203522,INTS6L
Q5JSL3,139818,DOCK11
Q5JSP0,89846,FGD3
Q5JSQ8,100129128,KHDC1L
Q5JSS6,644890,MEIG1
Q5JST6,80258,EFHC2
Q5JSZ5,84726,PRRC2B
Q5JT25,347517,RAB41
Q5JT82,128209,KLF17
Q5JTB5,219348,PLAC9
Q5JTB6,219348,PLAC9
Q5JTC6,139285,AMER1
Q5JTD0,93643,TJAP1
Q5JTD7,221424,LRRC73
Q5JTH9,23223,RRP12
Q5JTJ3,388753,COA6
Q5JTN6,401551,WDR38
Q5JTV8,26092,TOR1AIP1
Q5JTW2,84131,CEP78
Q5JTY5,220869,CBWD3
Q5JTZ5,401546,C9orf152
Q5JTZ9,57505,AARS2
Q5JU00,202500,TCTE1
Q5JU67,286207,CFAP157
Q5JU69,27433,TOR2A
Q5JU85,23096,IQSEC2
Q5JUB8,158471,PRUNE2
Q5JUK2,402381,SOHLH1
Q5JUK3,57582,KCNT1
Q5JUK9,139793,PAGE3
Q5JUQ0,286336,FAM78A
Q5JUR7,93081,TEX30
Q5JUW0,55634,KRBOX4
Q5JUX0,169981,SPIN3
Q5JV73,84443,FRMPD3
Q5JVE7,2159,F10
Q5JVE8,2159,F10
Q5JVF3,55795,PCID2
Q5JVG2,83744,ZNF484
Q5JVG8,440515,ZNF506
Q5JVL4,114327,EFHC1
Q5JVS0,22927,HABP4
Q5JVX7,400757,C1orf141
Q5JW85,2940,GSTA3
Q5JW98,221301,CALHM4
Q5JWD1,2778,GNAS
Q5JWF2,2778,GNAS
Q5JWF8,170487,ACTL10
Q5JWR5,23033,DOP1A
Q5JX69,388799,FAM209B
Q5JX71,200232,FAM209A
Q5JX83,116835,HSPA12B
Q5JXA9,284759,SIRPB2
Q5JXB2,389898,UBE2NL
Q5JXC2,60672,MIIP
Q5JXI2,2273,FHL1
Q5JXL9,4750,DKFZp564L2416
Q5JXM2,728464,METTL24
Q5JXX5,441509,GLRA4
Q5JXX7,203562,TMEM31
Q5JY37,56937,TMEPAI
Q5JY65,51340,CRNKL1
Q5JY77,9737,GPRASP1
Q5JY90,695,BTK
Q5JYA6,57480,PLEKHG1
Q5JYT7,85449,KIAA1755
Q5JZ47,3134,HLA-F
Q5JZ48,3134,HLA-F
Q5JZB7,474343,SPIN2B
Q5JZY3,284656,EPHA10
Q5K130,574016,CLLU1OS
Q5K4E3,146547,PRSS36
Q5K4L6,11000,SLC27A3
Q5K651,54809,SAMD9
Q5KSL6,139189,DGKK
Q5KU17,57105,KPG_011
Q5KU18,57121,KPG_010
Q5KU26,81035,COLEC12
Q5M775,92521,SPECC1
Q5M7Z0,51136,RNFT1
Q5M8T2,340146,SLC35D3
Q5M8T4,1490,CTGF
Q5M9N0,339965,CCDC158
Q5M9Q1,222698,NKAPL
Q5MAI5,344387,CDKL4
Q5MCW4,148266,ZNF569
Q5MIZ7,57223,PPP4R3B
Q5MJ07,494197,SPANXN5
Q5MJ08,441525,SPANXN4
Q5MJ09,139067,SPANXN3
Q5MJ10,494119,SPANXN2
Q5MJ33,25913,POT1
Q5MJ68,387778,SPDYC
Q5MJ70,245711,SPDYA
Q5MJQ3,7881,KCNAB1
Q5MNV8,494188,FBXO47
Q5MNZ6,56270,WDR45B
Q5MNZ9,55062,WIPI1
Q5MY95,377841,ENTPD8
Q5NDL2,285203,EOGT
Q5NUL3,338557,FFAR4
Q5NV56,5645,TRY8
Q5PRF9,55095,SAMD4B
Q5PSV4,84312,BRMS1L
Q5PT55,347051,SLC10A5
Q5QGS0,340533,NEXMIF
Q5QGT7,344892,RTP2
Q5QGZ9,160364,CLEC12A
Q5QHG3,5915,RARB
Q5QJ38,126637,TCHHL1
Q5QJ74,219899,TBCEL
Q5QJE6,30836,DNTTIP2
Q5QJU3,340485,ACER2
Q5QNS2,3112,HLA-DOB
Q5QNW6,440689,HIST2H2BF
Q5QP71,22849,CPEB3
Q5QP82,79269,DCAF10
Q5QPE7,92667,MGME1
Q5QPE8,92667,MGME1
Q5QPK2,8813,DPM1
Q5QPM7,9491,PSMF1
Q5QPR3,728642,CDK11A
Q5QPV1,11317,RBPJL
Q5R341,6403,SELP
Q5R352,5350,PLN
Q5R372,9910,RABGAP1L
Q5R3C7,92346,C1orf105
Q5R3F8,114794,ELFN2
Q5R3I4,55020,TTC38
Q5R3K3,441168,CALHM6
Q5RGS4,59338,PLEKHA1
Q5RHP9,127254,ERICH3
Q5RI15,116228,COX20
Q5RIA9,220869,CBWD5
Q5RIB0,220869,CBWD5
Q5RIB3,220869,CBWD5
Q5RIB5,220869,CBWD5
Q5RJ85,3135,HLA-G
Q5RKV6,118460,EXOSC6
Q5RKY8,84942,WDR73
Q5RL73,84060,RBM48
Q5S007,120892,LRRK2
Q5SGD2,151742,PPM1L
Q5SNT2,199953,TMEM201
Q5SNV9,284498,C1orf167
Q5SNW7,4524,MTHFR
Q5SQ64,259215,LY6G6F
Q5SQ80,441430,ANKRD20A2
Q5SQH4,8449,DBP2
Q5SQH5,8449,DHX16
Q5SQH8,221545,C6orf136
Q5SQI0,79969,ATAT1
Q5SQI5,10276,NET1
Q5SQI7,10276,NET1
Q5SQN1,116841,SNAP47
Q5SQP8,1488,CTBP2
Q5SQQ7,57118,CAMK1D
Q5SQQ9,11023,VAX1
Q5SQS7,387694,SH2D4B
Q5SQS8,399814,C10orf120
Q5SQT9,56681,SAR1A
Q5SR05,3120,HLA-DQB2
Q5SR56,84641,MFSD14B
Q5SR67,55974,SLC50A1
Q5SRE5,23511,NUP188
Q5SRE7,254295,PHYHD1
Q5SRH9,22996,TTC39A
Q5SRI9,79694,MANEA
Q5SRL0,89870,TRIM15
Q5SRN2,10665,TSBP1
Q5SRR4,80741,LY6G5C
Q5SRT3,1192,CLIC1
Q5SSB8,4340,MOG
Q5SSG8,394263,MUC21
Q5SSJ5,50809,HP1BP3
Q5SSQ6,401251,SAPCD1
Q5ST30,57176,VARS2
Q5ST80,10211,FLOT1
Q5ST81,203068,TUBB
Q5STB2,4050,LTB
Q5STB3,7124,TNF
Q5STJ7,8705,B3GALT4
Q5STK2,10471,PFDN6
Q5STP9,6257,NR2B2
Q5STV3,4049,LTA
Q5STV6,4795,NFKBIL1
Q5SU16,203068,TUBB
Q5SU54,3119,HLA-DQB1
Q5SUJ9,2550,GABBR1
Q5SUL5,3105,HLA-A
Q5SV17,339453,TMEM240
Q5SV97,84808,PERM1
Q5SVJ3,200159,C1orf100
Q5SVJ7,3778,KCNMA1
Q5SVQ8,360023,ZBTB41
Q5SVS4,253512,SLC25A30
Q5SVZ6,79830,ZMYM1
Q5SW24,168002,DACT2
Q5SW79,9859,CEP170
Q5SW96,26119,LDLRAP1
Q5SWH9,51249,TMEM69
Q5SWL8,645414,PRAMEF19
Q5SWW7,414236,C10orf55
Q5SWX3,818,CAMK2G
Q5SWX8,54953,ODR4
Q5SXH7,79949,PLEKHS1
Q5SXM2,6621,SNAPC4
Q5SXM8,728489,DNLZ
Q5SXY3,1141,CHRNB2
Q5SY16,79707,NOL9
Q5SY74,25936,NSL1
Q5SY80,257044,CATSPERE
Q5SYB0,22844,FRMPD1
Q5SYC1,134829,CLVS2
Q5SYE7,57224,NHSL1
Q5SZB4,375759,C9orf50
Q5SZD1,135398,C6orf141
Q5SZD4,389396,GLYATL3
Q5SZG2,126626,GABPB2
Q5SZI1,401944,LDLRAD2
Q5SZJ8,221336,BEND6
Q5SZK8,341640,FREM2
Q5SZL2,387119,CEP85L
Q5SZQ8,11189,CELF3
Q5SZR1,65005,MRPL9
Q5T011,23334,SZT2
Q5T013,81888,HYI
Q5T035,445577,C9orf129
Q5T036,158293,FAM120AOS
Q5T081,1104,RCC1
Q5T089,79906,MORN1
Q5T094,11079,RER1
Q5T097,7402,UTRN
Q5T0B9,149076,ZNF362
Q5T0D9,127262,TPRG1L
Q5T0F3,29889,GNL2
Q5T0F9,200014,CC2D1B
Q5T0G8,311,ANXA11
Q5T0J7,84066,TEX35
Q5T0L3,284680,SPATA46
Q5T0N1,118491,CFAP70
Q5T0N5,54874,FNBP1L
Q5T0S4,5538,PPT1
Q5T0T0,220972,MARCH8
Q5T0U0,160857,CCDC122
Q5T0W9,222584,FAM83B
Q5T0Z8,647024,C6orf132
Q5T114,51531,TRMO
Q5T124,91544,UBXN11
Q5T160,57038,RARS2
Q5T170,90780,PYGO2
Q5T178,1163,CKS1B
Q5T197,149095,DCST1
Q5T1A1,127579,DCST2
Q5T1B0,126859,AXDND1
Q5T1C6,117145,THEM4
Q5T1H1,346007,EYS
Q5T1M5,23307,FKBP15
Q5T1M7,9128,PRPF4
Q5T1N1,254268,AKNAD1
Q5T1Q4,222553,SLC35F1
Q5T1R4,59269,HIVEP3
Q5T1S8,400746,NCMAP
Q5T1V6,83479,DDX59
Q5T1Z0,64077,LHPP
Q5T200,23091,ZC3H13
Q5T203,4807,NHLH1
Q5T215,100128327,TRAPPC3L
Q5T230,8433,UTF1
Q5T248,51478,HSD17B7
Q5T280,51490,SPOUT1
Q5T292,170371,TMEM273
Q5T2D2,79865,TREML2
Q5T2D3,23252,OTUD3
Q5T2E6,79591,ARMH3
Q5T2N8,219293,ATAD3C
Q5T2R2,23590,PDSS1
Q5T2S8,55130,ARMC4
Q5T2T1,143098,MPP7
Q5T2W1,5174,PDZK1
Q5T2W9,54991,C1orf159
Q5T321,26960,NBEA
Q5T3F8,55362,TMEM63B
Q5T3J3,55791,LRIF1
Q5T3L8,7390,UROS
Q5T3T9,65989,DLK2
Q5T3U5,89845,ABCC10
Q5T427,220929,ZNF438
Q5T440,200205,IBA57
Q5T442,57165,GJC2
Q5T447,79654,HECTD3
Q5T457,26287,ANKRD2
Q5T481,282996,RBM20
Q5T4B2,51148,CERCAM
Q5T4D3,84899,TMTC4
Q5T4E8,639,PRDM1
Q5T4F4,118813,ZFYVE27
Q5T4F7,6425,SFRP5
Q5T4H9,399726,CASC10
Q5T4I8,347744,C6orf52
Q5T4P9,51177,PLEKHO1
Q5T4S7,23352,UBR4
Q5T4T1,100113407,TMEM170B
Q5T4T6,221711,SYCP2L
Q5T4U5,34,ACADM
Q5T4W7,9048,ARTN
Q5T5A4,127003,C1orf194
Q5T5A8,353144,LCE3C
Q5T5B0,353145,LCE3E
Q5T5C0,134957,STXBP5
Q5T5C7,6301,SARS
Q5T5D7,127396,ZNF684
Q5T5J6,54823,SWT1
Q5T5M0,364,AQP7
Q5T5M1,364,AQP7
Q5T5M9,54619,CCNJ
Q5T5N4,168090,C6orf118
Q5T5P2,56243,KIAA1217
Q5T5S1,84960,CCDC183
Q5T5U3,57584,ARHGAP21
Q5T5X7,57673,BEND3
Q5T5Y3,157922,CAMSAP1
Q5T601,266977,ADGRF1
Q5T619,127665,ZNF648
Q5T626,4678,NASP
Q5T653,51069,MRPL2
Q5T655,159686,CFAP58
Q5T681,414157,C10orf62
Q5T686,60370,AVPI1
Q5T697,2780,GNAT2
Q5T6C5,127002,ATXN7L2
Q5T6F0,25853,DCAF12
Q5T6F2,55833,UBAP2
Q5T6H7,7511,XPNPEP1
Q5T6J7,414328,IDNK
Q5T6L4,445,ASS
Q5T6L9,55780,ERMARD
Q5T6S3,26147,PHF19
Q5T6U8,3159,HMGA1
Q5T6V5,84267,C9orf64
Q5T6V7,84267,C9orf64
Q5T6X2,688,KLF5
Q5T6X4,221303,FAM162B
Q5T6X5,222545,GPRC6A
Q5T6Z8,9528,TMEM59
Q5T700,388633,LDLRAD1
Q5T703,9528,TMEM59
Q5T742,220979,C10orf25
Q5T749,448834,KPRP
Q5T750,100129271,XP32
Q5T751,353133,LCE1C
Q5T752,353134,LCE1D
Q5T753,353135,LCE1E
Q5T754,353137,LCE1F
Q5T764,439996,IFIT1B
Q5T765,3437,IFIT3
Q5T7B8,347240,KIF24
Q5T7M4,388581,C1QTNF12
Q5T7M9,388650,DIPK1A
Q5T7N2,54596,L1TD1
Q5T7N3,163782,KANK4
Q5T7P2,353131,LCE1A
Q5T7P3,353132,LCE1B
Q5T7P5,4184,SMCP
Q5T7P8,148281,SYT6
Q5T7R7,284546,C1orf185
Q5T7S2,7046,TGFBR1
Q5T7V8,92344,GORAB
Q5T7W0,114991,ZNF618
Q5T7W7,158427,TSTD2
Q5T848,57512,GPR158
Q5T870,574414,PRR9
Q5T871,149018,LELP1
Q5T890,375748,ERCC6L2
Q5T8A4,29991,OBP2A
Q5T8A5,29991,OBP2A
Q5T8A7,9858,PPP1R26
Q5T8D3,91452,ACBD5
Q5T8I3,284611,FAM102B
Q5T8I9,113802,HENMT1
Q5T8J1,896,CCND3
Q5T8P4,10810,WASF3
Q5T8P6,64062,RBM26
Q5T8R2,2949,GSTM5
Q5T8R8,157983,C9orf66
Q5T942,9925,ZBTB5
Q5T953,389792,IER5L
Q5T9A4,83858,ATAD3B
Q5T9B7,203,AK1
Q5T9B9,2022,ENG
Q5T9C2,399665,FAM102A
Q5T9C9,138429,PIP5KL1
Q5T9G4,221481,ARMC12
Q5T9L3,79971,WLS
Q5T9S5,343099,CCDC18
Q5T9Y4,8600,TNFSF11
Q5T9Z0,127670,TEDDM1
Q5TA12,23033,DOP1A
Q5TA31,149603,RNF187
Q5TA45,54973,INTS11
Q5TA50,80772,CPTP
Q5TA58,26523,AGO1
Q5TA76,353142,LCE3A
Q5TA77,353143,LCE3B
Q5TA78,199834,LCE4A
Q5TA79,353139,LCE2A
Q5TA81,353140,LCE2C
Q5TA82,353141,LCE2D
Q5TA89,388585,HES5
Q5TAA0,55001,TTC22
Q5TAB7,134701,RIPPLY2
Q5TAG4,149013,NBPF12
Q5TAH2,284525,SLC9C2
Q5TAL4,6631,SNRPC
Q5TAP6,9724,UTP14C
Q5TAQ4,117283,IP6K3
Q5TAQ9,50717,DCAF8
Q5TAT6,1305,COL13A1
Q5TAX3,23318,TUT4
Q5TB12,148523,CIART
Q5TB16,79630,C1orf54
Q5TB30,55635,DEPDC1
Q5TB52,9060,PAPSS2
Q5TB80,22832,CEP162
Q5TBA9,10129,FRY
Q5TBB1,79621,RNASEH2B
Q5TBB8,7805,LAPTM5
Q5TBC7,440603,BCL2L15
Q5TBE3,389766,C9orf153
Q5TBK1,90634,N4BP2L1
Q5TC12,64756,ATPAF1
Q5TC63,79774,GRTP1
Q5TC79,84614,ZBTB37
Q5TC82,149041,RC3H1
Q5TC84,79627,OGFRL1
Q5TCH4,284541,CYP4A22
Q5TCH5,284541,CYP4A22
Q5TCI8,4000,LMNA
Q5TCK7,79957,PAQR6
Q5TCM9,254910,LCE5A
Q5TCQ9,260425,MAGI3
Q5TCS8,221264,AK9
Q5TCU3,7169,TPM2
Q5TCX1,54209,TREM2
Q5TCX8,84451,MAP3K21
Q5TCY1,84630,TTBK1
Q5TCZ1,9644,SH3PXD2A
Q5TD07,4835,NQO2
Q5TD94,345895,RSPH4A
Q5TD97,9457,FHL5
Q5TDE2,79639,TMEM53
Q5TDE9,84284,C1orf57
Q5TDG3,10885,WDR3
Q5TDH0,84301,DDI2
Q5TDP6,51557,LGSN
Q5TE63,598,BCL2L1
Q5TEA3,25943,C20orf194
Q5TEA6,80343,SEL1L2
Q5TEC3,90874,ZNF697
Q5TEH5,5340,PLG
Q5TEH8,7482,WNT2B
Q5TEJ8,9473,THEMIS2
Q5TEU4,79133,NDUFAF5
Q5TEZ5,206412,C6orf163
Q5TF21,387104,SOGA3
Q5TF39,91749,MFSD4B
Q5TF58,126917,IFFO2
Q5TF93,23493,HEY2
Q5TFE4,221294,NT5DC1
Q5TFG8,153918,ZC2HC1B
Q5TFQ8,10326,SIRPB1
Q5TG12,5796,PTPRK
Q5TG92,727684,C1orf195
Q5TGA6,149840,SHLD1
Q5TGI0,84553,FAXC
Q5TGI4,389432,SAMD5
Q5TGJ6,154150,HDGFL1
Q5TGL8,221749,PXDC1
Q5TGP6,80133,MROH9
Q5TGS1,390992,HES3
Q5TGU0,222642,TSPO2
Q5TGY1,255104,TMCO4
Q5TGY3,27245,AHDC1
Q5TGZ0,440574,MICOS10
Q5TH30,57446,NDRG3
Q5TH69,57221,ARFGEF3
Q5TH74,90529,STPG1
Q5THJ4,55187,VPS13D
Q5THK1,253143,PRR14L
Q5THN1,23593,HEBP2
Q5THQ0,5617,PRL
Q5THR3,64800,EFCAB6
Q5TI65,51660,MPC1
Q5TIA1,150365,MEI1
Q5TIA5,29116,MYLIP
Q5TID7,57821,CCDC181
Q5TIE3,127731,VWA5B1
Q5TKA1,286826,LIN9
Q5TLG3,971,CD72
Q5TYM5,729533,FAM72A
Q5TYM6,729533,FAM72A
Q5TYW1,26149,ZNF658
Q5TYW2,84210,ANKRD20A1
Q5TYX0,343068,PRAMEF5
Q5TZ20,391211,OR2G6
Q5TZA2,9696,CROCC
Q5TZC3,29993,PACSIN1
Q5TZF3,339416,ANKRD45
Q5TZK3,NA,FAM74A4
Q5TZN3,11065,UBE2C
Q5TZN6,8996,NOL3
Q5TZP7,328,APEX1
Q5TZT0,11277,TREX1
Q5TZZ9,301,ANXA1
Q5U003,1230,CCR1
Q5U045,102800317,CSNK1E
Q5U058,2596,GAP43
Q5U077,3945,LDHB
Q5U079,3726,JUNB
Q5U091,4893,NRAS
Q5U0D2,6876,DKFZp686P11128
Q5U0E6,8428,STK24
Q5U0F4,8668,EIF3S2
Q5U0I6,5861,RAB1A
Q5U0J5,1385,CREB1
Q5U0K8,6327,SCN2B
Q5U0N0,6443,SGCB
Q5U0N1,8079,MLF2
Q5U0Q1,10146,G3BP
Q5U3C2,2121,EVC
Q5U3C3,84187,TMEM164
Q5U4P2,253982,ASPHD1
Q5U5K4,9456,HOMER1
Q5U5N5,7693,ZNF134
Q5U5Q3,51320,MEX3C
Q5U5R9,143279,HECTD2
Q5U5U6,7314,UBB
Q5U5X0,90624,LYRM7
Q5U5X8,84915,FAM222A
Q5U5Z3,10687,PNMA2
Q5U5Z8,79841,AGBL2
Q5U623,80063,ATF7IP2
Q5U649,144608,C12orf60
Q5U651,54922,RASIP1
Q5U676,26229,B3GAT3
Q5U743,3479,IGF1
Q5U8S2,8677,STX10
Q5UAW9,80045,GPR157
Q5UBZ2,9047,SH2D2A
Q5UBZ3,9047,SH2D2A
Q5UCC4,284361,EMC10
Q5UCE2,3811,KIR3DL1
Q5UE93,146850,PIK3R6
Q5UGI2,10771,ZMYND11
Q5UIP0,55183,RIF1
Q5URX0,3074,HEXB
Q5V9X9,775,CACNA1C
Q5VIR6,55275,VPS53
Q5VIY5,90333,ZNF468
Q5VSF9,2902,GRIN1
Q5VSG8,149175,MANEAL
Q5VSL9,85369,STRIP1
Q5VSQ6,5033,P4HA1
Q5VSR9,494118,SPANXN1
Q5VST6,51104,ABHD17B
Q5VST9,84033,OBSCN
Q5VSY0,80318,GKAP1
Q5VT06,9857,CEP350
Q5VT14,2857,GPR34
Q5VT25,8476,CDC42BPA
Q5VT28,NA,FAM27B
Q5VT40,149297,FAM78B
Q5VT52,23248,RPRD2
Q5VT66,64757,MARC1
Q5VT79,728113,ANXA8L1
Q5VT82,5101,PCDH9
Q5VT97,84144,SYDE2
Q5VT98,645425,PRAMEF20
Q5VT99,126755,LRRC38
Q5VTA0,391004,PRAMEF17
Q5VTB9,55182,RNF220
Q5VTD9,8328,GFI1B
Q5VTE6,90806,ANGEL2
Q5VTH2,257177,CFAP126
Q5VTH9,79819,WDR78
Q5VTJ3,127707,KLHDC7A
Q5VTL7,163479,FNDC7
Q5VTL8,55119,PRPF38B
Q5VTM2,642517,AGAP9
Q5VTQ0,158219,TTC39B
Q5VTR2,56254,RNF20
Q5VTT2,138255,C9orf135
Q5VTT5,127294,MYOM3
Q5VTY9,55733,HHAT
Q5VU08,120,ADD3
Q5VU36,727905,SPATA31A5
Q5VU43,653513,PDE4DIP
Q5VU50,7809,BSND
Q5VU57,84871,AGBL4
Q5VU65,91181,NUP210L
Q5VU69,388701,C1orf189
Q5VU92,139170,DCAF12L1
Q5VU97,57685,CACHD1
Q5VUA4,24149,ZNF318
Q5VUB5,221061,FAM171A1
Q5VUC6,9397,NMT2
Q5VUD6,138311,DIPK1B
Q5VUE5,388722,C1orf53
Q5VUG0,57713,SFMBT2
Q5VUJ6,57631,LRCH2
Q5VUJ9,84288,EFCAB2
Q5VUM1,135154,SDHAF4
Q5VUR7,441425,ANKRD20A3
Q5VUU6,4332,MNDA
Q5VUY0,126767,AADACL3
Q5VUY2,343066,AADACL4
Q5VUY5,93190,C1orf158
Q5VV16,653427,FOXD4L5
Q5VV17,220213,OTUD1
Q5VV41,27237,ARHGEF16
Q5VV42,54901,CDKAL1
Q5VV43,9856,KIAA0319
Q5VV50,51058,ZNF691
Q5VV52,51058,ZNF691
Q5VV63,26033,ATRNL1
Q5VV67,23082,PPRC1
Q5VVB8,253582,TMEM244
Q5VVC0,388649,C1orf146
Q5VVD0,6135,RPL11
Q5VVD7,23207,PLEKHM2
Q5VVF5,7436,VLDLR
Q5VVH5,134728,IRAK1BP1
Q5VVJ2,114803,MYSM1
Q5VVM6,728621,CCDC30
Q5VVP1,389730,SPATA31A6
Q5VVQ6,55432,YOD1
Q5VVR7,6934,TCF7L2
Q5VVV9,29988,SLC2A8
Q5VVW2,84253,GARNL3
Q5VVX9,148581,UBE2U
Q5VVY1,149281,METTL11B
Q5VW00,340578,DCAF12L2
Q5VW22,414189,AGAP6
Q5VW26,4781,NFIB
Q5VW27,4781,NFIB
Q5VW28,4781,NFIB
Q5VW30,4781,NFIB
Q5VW32,148362,BROX
Q5VW36,54914,FOCAD
Q5VW38,57720,GPR107
Q5VWC4,5710,PSMD4
Q5VWC8,401494,HACD4
Q5VWE5,4915,NTRK2
Q5VWG9,83860,TAF3
Q5VWI1,256536,TCERG1L
Q5VWJ9,401548,SNX30
Q5VWK0,653149,NBPF6
Q5VWK5,149233,IL23R
Q5VWM3,391003,PRAMEF18
Q5VWM4,391002,PRAMEF8
Q5VWM5,653619,PRAMEF9
Q5VWM6,400736,PRAMEF13
Q5VWN6,54906,TASOR2
Q5VWP2,54855,TENT5C
Q5VWP3,90523,MLIP
Q5VWQ0,54665,RSBN1
Q5VWQ8,153090,DAB2IP
Q5VWT5,199920,FYB2
Q5VWW1,389941,C1QL3
Q5VWX1,202559,KHDRBS2
Q5VWZ2,127018,LYPLAL1
Q5VX52,100505741,SPATA1
Q5VX58,5042,PABPC3
Q5VX71,55061,SUSD4
Q5VXD3,148418,SAMD13
Q5VXH4,440561,PRAMEF6
Q5VXH5,441871,PRAMEF7
Q5VXI4,55160,ARHGEF10L
Q5VXI9,643418,LIPN
Q5VXJ0,643414,LIPK
Q5VXM1,200008,CDCP2
Q5VXN5,262,AMD1
Q5VXT5,284612,SYPL2
Q5VXU1,154215,NKAIN2
Q5VXU3,53344,CHIC1
Q5VXU9,158401,SHOC1
Q5VXV3,6418,SET
Q5VY09,51278,IER5
Q5VY30,5950,RBP4
Q5VY43,375033,PEAR1
Q5VY80,154064,RAET1L
Q5VYB9,84918,LRP11
Q5VYH9,4063,LY9
Q5VYJ5,340895,MALRD1
Q5VYK3,23392,ECPAS
Q5VYM1,138724,C9orf131
Q5VYP0,727830,SPATA31A3
Q5VYS4,84935,MEDAG
Q5VYS8,79670,TUT7
Q5VYV0,442425,FOXB2
Q5VYV7,128710,SLX4IP
Q5VYX0,55328,RNLS
Q5VYY1,118932,ANKRD22
Q5VYY2,340654,LIPM
Q5VZ03,158046,NXNL2
Q5VZ18,126669,SHE
Q5VZ19,126668,TDRD10
Q5VZ30,2572,GAD2
Q5VZ46,57710,KIAA1614
Q5VZ52,254956,MORN5
Q5VZ66,282973,JAKMIP3
Q5VZ72,100129669,IZUMO3
Q5VZ77,10850,CCL27
Q5VZ89,55667,DENND4C
Q5VZB9,63951,DMRTA1
Q5VZE5,60560,NAA35
Q5VZF2,10150,MBNL2
Q5VZI3,203197,TMEM268
Q5VZK9,55604,CARMIL1
Q5VZL5,9202,ZMYM4
Q5VZM2,10325,RRAGB
Q5VZP5,92235,DUSP27
Q5VZQ5,387718,TEX36
Q5VZR0,152007,GLIPR2
Q5VZR2,441457,NUTM2G
Q5VZT2,387638,C10orf113
Q5VZT6,158297,SAXO1
Q5VZU3,10171,RCL1
Q5VZU9,7174,TPP2
Q5VZV1,196541,METTL21C
Q5VZX0,1902,EDG2
Q5VZY2,196051,PLPP4
Q5VZY9,9201,DCLK1
Q5W005,3559,IL2RA
Q5W009,84991,RBM17
Q5W041,219681,ARMC3
Q5W064,142910,LIPJ
Q5W0A0,220081,ERICH6B
Q5W0B1,79596,RNF219
Q5W0B7,653567,TMEM236
Q5W0N0,138240,C9orf57
Q5W0Q7,10208,USPL1
Q5W0U4,54836,BSPRY
Q5W0V3,57700,FAM160B1
Q5W0Z9,253832,ZDHHC20
Q5W111,57213,SPRYD7
Q5W125,54981,NMRK1
Q5W186,128822,CST9
Q5W5W9,389075,RESP18
Q5W5X9,64927,TTC23
Q5W9H1,8874,KIAA0142
Q5W9H2,23621,KIAA1149
Q5XG75,10715,CERS1
Q5XG87,11044,TENT4A
Q5XG91,1794,DOCK2
Q5XG92,283848,CES4A
Q5XG96,5378,PMS1
Q5XG99,145748,LYSMD4
Q5XKE5,338785,KRT79
Q5XKG2,2892,GRIA3
Q5XKK7,57184,FAM219B
Q5XKL0,8846,ALKBH1
Q5XKL5,284697,BTBD8
Q5XKP0,125988,MICOS13
Q5XKR4,23440,OTP
Q5XKR9,90736,FAM104B
Q5XLA6,440068,CARD17
Q5XLS8,6007,RHD
Q5XLT0,6007,RHD
Q5XLT3,6007,RHD
Q5XPI4,63891,RNF123
Q5XUX0,79791,FBXO31
Q5XUX1,84261,FBXW9
Q5XX13,10517,FBXW10
Q5XXA6,55107,ANO1
Q5Y7A1,2532,FY
Q5Y7A2,2532,FY
Q5Y7A9,3119,HLA-DQB1
Q5Y7D1,3123,HLA-DRB1
Q5Y7D3,3119,HLA-DQB1
Q5Y7D6,3119,HLA-DQB1
Q5ZGX3,3350,5HT1A
Q5ZPJ0,581,BAX
Q5ZPJ1,581,BAX
Q5ZPR3,80381,CD276
Q60FE5,2316,FLNA
Q60I27,259173,ALS2CL
Q60I31,4883,NPRC
Q629K1,286144,TRIQK
Q63HJ5,58499,DKFZp686L2367
Q63HJ8,1783,DKFZp686J08252
Q63HK3,342357,ZKSCAN2
Q63HK5,57616,TSHZ3
Q63HM1,125061,AFMID
Q63HM2,64430,PCNX4
Q63HM9,345557,PLCXD3
Q63HN8,57674,RNF213
Q63HP7,23265,DKFZp686P1551
Q63HQ0,55435,AP1AR
Q63HQ2,133584,EGFLAM
Q63HQ4,1293,DKFZp686K04147
Q63HR1,26135,DKFZp686P17171
Q63HR2,23371,TNS2
Q63ZE4,387775,SLC22A10
Q63ZY2,2852,GPER
Q63ZY3,25959,KANK2
Q641Q2,387680,WASHC2A
Q641Q3,284207,METRNL
Q643R0,22974,HCTP4
Q643R3,254531,LPCAT4
Q64ET8,448831,FRG2
Q64FY1,80709,AKNA
Q64LD2,79446,WDR25
Q658J6,81631,DKFZp762B153
Q658L1,283726,SAXO2
Q658L4,255403,DKFZp666E157
Q658M9,3257,DKFZp666K145
Q658N2,23302,WSCD1
Q658N3,1810,DKFZp666G145
Q658P3,55240,STEAP3
Q658S5,7770,DKFZp666M044
Q658T2,57135,DKFZp666C074
Q658U4,60681,DKFZp666D193
Q658V6,495,DKFZp666G172
Q658W2,5747,DKFZp666O0110
Q658X5,64398,DKFZp666F1010
Q658Y4,157769,FAM91A1
Q658Z6,253943,DKFZp451J085
Q659A1,79664,ICE2
Q659C3,23250,DKFZp434P0831
Q659C4,55132,LARP1B
Q659C6,84271,DKFZp434G0310
Q659G9,51176,DKFZp586H0919
Q66GS9,9662,CEP135
Q66K14,23061,TBC1D9B
Q66K25,55095,SAMD4B
