uniprot,biogrid
Q86U90,122814
Q86UA1,120347
Q86UA6,123995
Q86UB2,120192
Q86UB9,122392
Q86UC2,123776
Q86UD0,124649
Q86UD1,128640
Q86UD3,125416
Q86UD4,122798
Q86UD7,131653
Q86UE4,124913
Q86UE6,131480
Q86UE8,116201
Q86UF1,131040
Q86UF2,131033
Q86UF4,130898
Q86UG4,126359
Q86UK5,126340
Q86UK7,124771
Q86UL3,126493
Q86UL8,115197
Q86UN2,127008
Q86UN3,131566
Q86UN6,127707
Q86UP0,122158
Q86UP2,110092
Q86UP3,122877
Q86UP8,123920
Q86UQ0,119515
Q86UQ4,127551
Q86UQ8,121800
Q86UR1,116025
Q86UR5,116646
Q86US8,116888
Q86UT5,122940
Q86UT6,122796
Q86UT8,130775
Q86UU0,129475
Q86UU1,116797
Q86UU5,128266
Q86UU9,129073
Q86UV5,123941
Q86UV6,132031
Q86UV7,131985
Q86UW1,128357
Q86UW6,120848
Q86UW7,125051
Q86UW9,125266
Q86UX2,123294
Q86UX6,129429
Q86UX7,123735
Q86UY5,124411
Q86UY6,122921
Q86UY8,119609
Q86UZ6,126648
Q86V15,120243
Q86V20,120024
Q86V21,122434
Q86V24,122739
Q86V25,122902
Q86V42,128629
Q86V48,113574
Q86V59,120523
Q86V81,115486
Q86V85,127770
Q86V86,136104
Q86V87,122273
Q86V88,126921
Q86V97,124639
Q86VB7,114741
Q86VD1,118026
Q86VD7,129877
Q86VE0,130870
Q86VE9,129188
Q86VF2,124802
Q86VF5,131392
Q86VF7,110951
Q86VG3,125655
Q86VH2,120730
Q86VH4,123095
Q86VH5,131481
Q86VI3,126102
Q86VI4,120633
Q86VK4,121792
Q86VM9,125858
Q86VN1,119234
Q86VP1,114405
Q86VP3,116845
Q86VP6,120937
Q86VQ0,127950
Q86VQ1,125239
Q86VQ3,123944
Q86VR2,127817
Q86VR7,127065
Q86VR8,117297
Q86VS3,122305
Q86VS8,124068
Q86VU5,125625
Q86VV4,128419
Q86VV8,117418
Q86VW0,124826
Q86VW1,124519
Q86VW2,125438
Q86VX2,127250
Q86VX9,124041
Q86VY4,124538
Q86VY9,125362
Q86VZ1,130402
Q86VZ2,120039
Q86VZ4,124354
Q86VZ5,129227
Q86VZ6,128764
Q86W11,755850
Q86W24,130710
Q86W25,125963
Q86W26,130709
Q86W33,126289
Q86W34,119472
Q86W42,122605
Q86W50,122519
Q86W54,128415
Q86W56,114077
Q86W67,575555
Q86W74,127604
Q86W92,114068
Q86WA6,107138
Q86WA8,123755
Q86WA9,129771
Q86WB0,119592
Q86WB7,119937
Q86WC4,118788
Q86WC6,125525
Q86WD7,130609
Q86WG3,124463
Q86WG5,123597
Q86WH2,129534
Q86WI3,123922
Q86WJ1,114929
Q86WK6,121533
Q86WK7,132150
Q86WK9,127887
Q86WN1,124619
Q86WN2,130722
Q86WP2,122378
Q86WQ0,125987
Q86WR0,120537
Q86WR6,125886
Q86WR7,129035
Q86WS3,128614
Q86WS4,129571
Q86WS5,129574
Q86WT1,124908
Q86WT6,126654
Q86WU2,128242
Q86WV1,114184
Q86WV5,756076
Q86WV6,130988
Q86WW8,138902
Q86WX3,124848
Q86WZ0,134383
Q86WZ6,113553
Q86X02,119060
Q86X10,121405
Q86X19,128342
Q86X24,123867
Q86X27,120413
Q86X29,119629
Q86X40,125824
Q86X45,117167
Q86X52,116526
Q86X53,127615
Q86X55,115760
Q86X59,132677
Q86X67,117451
Q86X76,110882
Q86X83,119309
Q86X95,114916
Q86XA0,125870
Q86XA9,117435
Q86XD5,115064
Q86XD8,125033
Q86XE0,129016
Q86XE3,130297
Q86XE5,125207
Q86XF0,128354
Q86XI2,120239
Q86XI6,122786
Q86XI8,131938
Q86XJ0,125640
Q86XJ1,129559
Q86XK2,123173
Q86XK3,125639
Q86XK7,131072
Q86XL3,116758
Q86XM0,129194
Q86XN6,132744
Q86XN7,123178
Q86XN8,134376
Q86XP0,129664
Q86XP1,127768
Q86XP3,116454
Q86XR7,"131694, 970651"
Q86XR8,115054
Q86XS8,120928
Q86XT2,127583
Q86XT4,126435
Q86XT9,125865
Q86XU0,131210
Q86XX4,123137
Q86XZ4,122410
Q86Y01,108173
Q86Y07,113283
Q86Y13,115021
Q86Y22,124839
Q86Y25,119048
Q86Y26,129174
Q86Y33,127940
Q86Y37,126801
Q86Y38,122080
Q86Y39,125981
Q86Y46,130489
Q86Y56,120260
Q86Y78,126242
Q86Y79,126512
Q86Y82,117191
Q86Y91,127024
Q86Y97,124257
Q86YA3,120626
Q86YB7,120557
Q86YB8,121155
Q86YC2,122843
Q86YC3,131978
Q86YD1,119792
Q86YD3,124311
Q86YD5,126803
Q86YD7,120442
Q86YE8,125967
Q86YF9,116540
Q86YG4,129986
Q86YH2,126751
Q86YH6,121373
Q86YI8,127151
Q86YJ5,124992
Q86YJ6,120549
Q86YJ7,125900
Q86YL7,115874
Q86YM7,114845
Q86YN1,121423
Q86YN6,126361
Q86YP4,120172
Q86YQ8,126848
Q86YR5,117539
Q86YR6,130460
Q86YR7,116728
Q86YS3,124079
Q86YS6,130830
Q86YS7,115182
Q86YT5,129763
Q86YT6,121593
Q86YT9,125686
Q86YV0,122348
Q86YV5,127591
Q86YV6,131005
Q86YV9,122900
Q86YW0,124625
Q86YW5,131013
Q86YW9,125538
Q86YZ3,132814
Q86Z02,128490
Q86Z14,127468
Q86Z23,130794
Q8HWS3,128803
Q8IU54,129396
Q8IU57,127873
Q8IU60,127944
Q8IU68,127037
Q8IU80,127898
Q8IU81,117576
Q8IU85,121382
Q8IU89,128485
Q8IUA0,124676
Q8IUA7,115631
Q8IUB3,129382
Q8IUC0,126601
Q8IUC1,130626
Q8IUC2,130625
Q8IUC4,124521
Q8IUC6,127114
Q8IUC8,125365
Q8IUD2,116714
Q8IUD6,124009
Q8IUE0,124750
Q8IUE1,124690
Q8IUE6,130469
Q8IUF1,127299
Q8IUF8,124309
Q8IUG1,123601
Q8IUG5,124214
Q8IUH2,128325
Q8IUH3,126210
Q8IUH4,119999
Q8IUH5,116965
Q8IUI8,119511
Q8IUK5,121388
Q8IUL8,127119
Q8IUM7,129335
Q8IUN9,115725
Q8IUQ0,127625
Q8IUQ4,112372
Q8IUR0,125945
Q8IUR5,123773
Q8IUR6,127485
Q8IUR7,117376
Q8IUS5,128958
Q8IUW3,125846
Q8IUW5,612841
Q8IUX1,120965
Q8IUX4,128319
Q8IUX7,106674
Q8IUX8,117459
Q8IUZ0,120190
Q8IUZ5,124425
Q8IV01,124864
Q8IV03,130356
Q8IV04,131899
Q8IV08,117173
Q8IV13,122749
Q8IV16,130712
Q8IV20,126879
Q8IV31,126439
Q8IV32,122347
Q8IV33,130154
Q8IV35,127402
Q8IV36,129720
Q8IV38,121333
Q8IV45,128808
Q8IV48,124718
Q8IV50,129172
Q8IV53,123027
Q8IV56,128786
Q8IV61,117315
Q8IV63,119394
Q8IV76,126545
Q8IV77,107662
Q8IVA1,125946
Q8IVB4,130044
Q8IVB5,126092
Q8IVC4,128391
Q8IVD9,116962
Q8IVE3,126228
Q8IVF2,125226
Q8IVF4,128201
Q8IVF5,117621
Q8IVF6,128979
Q8IVF7,124787
Q8IVG5,128519
Q8IVH2,125474
Q8IVH4,127933
Q8IVH8,114063
Q8IVI9,125446
Q8IVJ1,129036
Q8IVL0,124604
Q8IVL1,124606
Q8IVL5,120510
Q8IVL6,115790
Q8IVM0,127431
Q8IVM8,125322
Q8IVN3,132988
Q8IVN8,127630
Q8IVP5,126561
Q8IVQ6,131055
Q8IVS2,118161
Q8IVS8,126307
Q8IVT2,125982
Q8IVT5,114371
Q8IVU1,114918
Q8IVU3,120340
Q8IVU9,128558
Q8IVV2,125926
Q8IVV7,122487
Q8IVW1,119475
Q8IVW4,119419
Q8IVW6,115865
Q8IVW8,125907
Q8IW00,128223
Q8IW19,128334
Q8IW35,122737
Q8IW36,121380
Q8IW40,132670
Q8IW41,114120
Q8IW45,120857
Q8IW50,128461
Q8IW52,126540
Q8IW75,126901
Q8IW92,124647
Q8IWA0,123901
Q8IWA4,120801
Q8IWA5,121410
Q8IWA6,127766
Q8IWB1,124535
Q8IWB4,117591
Q8IWB6,121089
Q8IWB7,121641
Q8IWB9,120954
Q8IWC1,122777
Q8IWD4,127277
Q8IWE2,124967
Q8IWE4,125841
Q8IWE5,116814
Q8IWF2,123074
Q8IWF6,128398
Q8IWF9,128621
Q8IWG1,126018
Q8IWI9,116870
Q8IWJ2,115006
Q8IWK6,127930
Q8IWL1,609641
Q8IWL2,575839
Q8IWL3,127276
Q8IWL8,128918
Q8IWP9,117408
Q8IWQ3,114491
Q8IWR0,118841
Q8IWR1,130421
Q8IWS0,124022
Q8IWT0,130893
Q8IWT1,112235
Q8IWT3,116736
Q8IWT6,121126
Q8IWU2,116524
Q8IWU4,127975
Q8IWU5,121010
Q8IWU6,116820
Q8IWU9,125720
Q8IWV1,120246
Q8IWV2,127444
Q8IWV7,128238
Q8IWV8,116896
Q8IWW6,125122
Q8IWW8,126489
Q8IWX7,127021
Q8IWX8,115778
Q8IWY8,126960
Q8IWY9,126963
Q8IWZ3,"120230, 135698"
Q8IWZ4,122544
Q8IWZ5,130425
Q8IWZ6,120508
Q8IWZ8,121767
Q8IX01,115449
Q8IX03,116884
Q8IX04,120580
Q8IX05,115262
Q8IX07,127806
Q8IX12,120867
Q8IX15,121645
Q8IX18,122790
Q8IX19,128261
Q8IX21,120841
Q8IX29,127606
Q8IX90,128691
Q8IX94,936688
Q8IXA5,125897
Q8IXB1,119947
Q8IXB3,130417
Q8IXF0,122040
Q8IXH6,121809
Q8IXH7,119572
Q8IXH8,121909
Q8IXI1,124646
Q8IXI2,120576
Q8IXJ6,116593
Q8IXJ9,128104
Q8IXK0,108234
Q8IXK2,122816
Q8IXL6,121294
Q8IXL7,128990
Q8IXL9,132986
Q8IXM2,125903
Q8IXM3,122363
Q8IXM6,116427
Q8IXM7,127801
Q8IXN7,129940
Q8IXP5,131113
Q8IXQ3,120388
Q8IXQ4,120665
Q8IXQ5,121021
Q8IXQ6,123723
Q8IXQ8,129119
Q8IXQ9,129005
Q8IXR5,119409
Q8IXR9,125452
Q8IXS0,128817
Q8IXS2,124553
Q8IXS6,125312
Q8IXS8,130030
Q8IXT1,128620
Q8IXT2,122010
Q8IXT5,133227
Q8IXU6,120116
Q8IXV7,128359
Q8IXW5,122959
Q8IXX5,124969
Q8IXY8,130200
Q8IXZ2,116761
Q8IXZ3,128760
Q8IY17,116114
Q8IY18,116754
Q8IY21,120742
Q8IY22,123313
Q8IY26,135624
Q8IY31,124711
Q8IY33,122879
Q8IY34,119447
Q8IY37,121684
Q8IY42,120574
Q8IY45,128202
Q8IY47,117443
Q8IY49,128770
Q8IY51,128403
Q8IY57,115441
Q8IY63,127559
Q8IY67,125936
Q8IY81,125581
Q8IY82,123962
Q8IY84,127945
Q8IY92,124097
Q8IY95,128407
Q8IYA6,127298
Q8IYA7,129453
Q8IYA8,130947
Q8IYB0,135623
Q8IYB1,127413
Q8IYB3,115544
Q8IYB4,119607
Q8IYB5,121956
Q8IYB7,126199
Q8IYB8,112699
Q8IYD1,117221
Q8IYD2,120516
Q8IYD8,121722
Q8IYD9,127828
Q8IYE0,121678
Q8IYF1,119388
Q8IYF3,121093
Q8IYG6,125432
Q8IYH5,117482
Q8IYI0,127244
Q8IYI6,127206
Q8IYI8,125953
Q8IYJ0,128215
Q8IYJ1,127405
Q8IYJ2,129180
Q8IYJ3,124389
Q8IYK2,125989
Q8IYK4,116746
Q8IYK8,127778
Q8IYL2,127475
Q8IYL3,130884
Q8IYM0,123865
Q8IYM1,125863
Q8IYM2,120416
Q8IYM9,115628
Q8IYN0,127858
Q8IYN2,124770
Q8IYP9,129056
Q8IYQ7,122980
Q8IYR0,127543
Q8IYR2,125376
Q8IYR6,114145
Q8IYS0,120137
Q8IYS1,126427
Q8IYS2,124680
Q8IYS4,126999
Q8IYS8,129806
Q8IYT2,120897
Q8IYT3,123130
Q8IYT4,123661
Q8IYT8,115058
Q8IYU2,121590
Q8IYU4,126812
Q8IYU8,128692
Q8IYV9,129843
Q8IYW2,120145
Q8IYW4,127283
Q8IYW5,127922
Q8IYX0,127961
Q8IYX1,127795
Q8IYX3,127896
Q8IYX4,131887
Q8IYX7,127666
Q8IYX8,130198
Q8IYY4,128259
Q8IZ02,127404
Q8IZ07,124582
Q8IZ08,122207
Q8IZ13,121989
Q8IZ21,122429
Q8IZ26,123310
Q8IZ40,129510
Q8IZ41,127651
Q8IZ52,122729
Q8IZ57,126698
Q8IZ63,127854
Q8IZ69,117968
Q8IZ73,117987
Q8IZ81,129109
Q8IZ83,125959
Q8IZ96,125251
Q8IZA0,123007
Q8IZA3,126315
Q8IZC4,128576
Q8IZC6,124464
Q8IZC7,125102
Q8IZD2,120990
Q8IZD4,128216
Q8IZD6,120636
Q8IZD9,108130
Q8IZE3,121404
Q8IZF0,129228
Q8IZF4,128696
Q8IZF5,127907
Q8IZF6,126563
Q8IZH2,119970
Q8IZI9,129395
Q8IZJ0,129394
Q8IZJ1,128567
Q8IZJ3,118033
Q8IZJ4,129336
Q8IZK6,129087
Q8IZL2,124080
Q8IZL8,117973
Q8IZL9,117096
Q8IZM9,126909
Q8IZN3,122806
Q8IZP0,115324
Q8IZP6,126603
Q8IZP9,115451
Q8IZQ1,116647
Q8IZQ5,129373
Q8IZQ8,125044
Q8IZR5,126972
Q8IZS8,120911
Q8IZT6,129236
Q8IZT9,128132
Q8IZU0,128131
Q8IZU1,128130
Q8IZU2,125544
Q8IZU3,119081
Q8IZU8,124911
Q8IZV2,127434
Q8IZV5,127600
Q8IZW8,124383
Q8IZX4,126514
Q8IZY2,115629
Q8IZY5,136097
Q8J025,127063
Q8N0S2,125023
Q8N0S6,124865
Q8N0T1,135095
Q8N0U4,128791
Q8N0U7,126083
Q8N0U8,127558
Q8N0V3,122951
Q8N0V4,120499
Q8N0V5,108921
Q8N0W3,128243
Q8N0W4,121567
Q8N0W5,125852
Q8N0W7,127690
Q8N0X2,122726
Q8N0X4,128126
Q8N0X7,116734
Q8N0Y2,120593
Q8N0Y7,137555
Q8N0Z2,126483
Q8N0Z3,127433
Q8N0Z6,124889
Q8N0Z8,126015
Q8N0Z9,120079
Q8N103,125587
Q8N104,128834
Q8N108,121732
Q8N109,110007
Q8N111,119438
Q8N112,126313
Q8N114,119403
Q8N118,129254
Q8N122,121582
Q8N126,121793
Q8N128,129627
Q8N129,128831
Q8N130,126771
Q8N131,125396
Q8N135,127855
Q8N136,127902
Q8N137,125533
Q8N138,125114
Q8N139,117023
Q8N140,138924
Q8N141,129864
Q8N142,125783
Q8N143,129125
Q8N144,125915
Q8N157,120163
Q8N158,128766
Q8N159,127816
Q8N162,133421
Q8N163,121775
Q8N165,127209
Q8N183,124893
Q8N184,127848
Q8N187,122897
Q8N196,127096
Q8N1A0,125916
Q8N1A6,126319
Q8N1B3,124901
Q8N1B4,112200
Q8N1C3,108839
Q8N1E6,126870
Q8N1F7,115041
Q8N1F8,125352
Q8N1G0,121643
Q8N1G1,121526
Q8N1G2,116703
Q8N1G4,121540
Q8N1I0,115081
Q8N1K5,132289
Q8N1L9,125470
Q8N1N0,127914
Q8N1N4,128199
Q8N1N5,130121
Q8N1P7,120378
Q8N1Q8,129888
Q8N1S5,128379
Q8N1V2,127014
Q8N1W1,122127
Q8N201,117596
Q8N205,127856
Q8N228,129164
Q8N239,129210
Q8N257,126106
Q8N264,123663
Q8N268,129947
Q8N271,127318
Q8N283,127165
Q8N2A8,128367
Q8N2C7,130032
Q8N2E2,128755
Q8N2E6,118167
Q8N2F6,123762
Q8N2G4,125502
Q8N2G6,128561
Q8N2G8,124108
Q8N2H3,124263
Q8N2H4,318199
Q8N2H9,128900
Q8N2I2,130063
Q8N2I9,123816
Q8N2K0,117541
Q8N2K1,125598
Q8N2M4,126831
Q8N2M8,116302
Q8N2N9,121750
Q8N2Q7,116538
Q8N2R0,125467
Q8N2R8,126288
Q8N2S1,114009
Q8N2U0,129054
Q8N2U9,123140
Q8N2W9,119624
Q8N2X6,125499
Q8N2Y8,115187
Q8N2Z9,"132044, 1529300"
Q8N300,131942
Q8N302,120419
Q8N307,128360
Q8N319,128722
Q8N328,129356
Q8N335,116783
Q8N336,120702
Q8N339,110605
Q8N344,120019
Q8N349,129891
Q8N350,129072
Q8N357,120314
Q8N365,127153
Q8N370,125901
Q8N371,122923
Q8N386,125983
Q8N387,126813
Q8N392,125050
Q8N393,126445
Q8N394,127753
Q8N398,124663
Q8N3A8,122793
Q8N3C0,116170
Q8N3C7,122857
Q8N3D4,129015
Q8N3E9,125222
Q8N3F0,128785
Q8N3F8,124504
Q8N3F9,129601
Q8N3G9,128818
Q8N3H0,130801
Q8N3I7,126215
Q8N3J3,122466
Q8N3J5,127472
Q8N3J6,128973
Q8N3J9,126844
Q8N3K9,128427
Q8N3L3,127952
Q8N3P4,116937
Q8N3R9,122155
Q8N3S3,121413
Q8N3T1,125583
Q8N3T6,124930
Q8N3U4,115958
Q8N3V7,116474
Q8N3X1,116941
Q8N3X6,129025
Q8N3Y1,117645
Q8N3Y3,125666
Q8N3Y7,128184
Q8N3Z0,127949
Q8N3Z3,118853
Q8N3Z6,123934
Q8N412,130143
Q8N414,122741
Q8N427,119465
Q8N428,121524
Q8N431,129103
Q8N434,126453
Q8N436,125646
Q8N441,119806
Q8N442,121939
Q8N443,127705
Q8N446,129710
Q8N448,128798
Q8N456,138880
Q8N461,126979
Q8N465,608722
Q8N468,127170
Q8N474,112320
Q8N475,121216
Q8N485,127946
Q8N488,116997
Q8N490,117446
Q8N4A0,"114240, 1529357"
Q8N4B1,126873
Q8N4C0,127633
Q8N4C6,119372
Q8N4C7,136105
Q8N4C8,119075
Q8N4C9,129757
Q8N4E4,126343
Q8N4F0,123248
Q8N4F4,129508
Q8N4F7,130136
Q8N4G2,123121
Q8N4H0,120382
Q8N4H5,135117
Q8N4J0,126504
Q8N4L2,120700
Q8N4L4,131920
Q8N4L8,127217
Q8N4M1,126026
Q8N4N3,122886
Q8N4N8,124167
Q8N4P2,127321
Q8N4P3,131914
Q8N4Q0,129813
Q8N4Q1,126282
Q8N4S0,122880
Q8N4S7,125857
Q8N4S9,127502
Q8N4T0,121362
Q8N4T4,124343
Q8N4T8,124314
Q8N4U5,129100
Q8N4V1,125021
Q8N4V2,120701
Q8N4W9,132741
Q8N4X5,124161
Q8N4Y2,129503
Q8N511,127028
Q8N531,117624
Q8N539,124363
Q8N543,120532
Q8N554,124982
Q8N556,121895
Q8N565,120813
Q8N567,123971
Q8N568,127929
Q8N573,120391
Q8N584,125929
Q8N587,125005
Q8N594,124386
Q8N5A5,124150
Q8N5B7,124788
Q8N5C1,129023
Q8N5C6,120439
Q8N5C7,121303
Q8N5C8,129216
Q8N5D0,116677
Q8N5F7,122723
Q8N5G0,133034
Q8N5G2,120515
Q8N5H3,117157
Q8N5H7,115355
Q8N5I2,124970
Q8N5I3,129592
Q8N5I4,128508
Q8N5I9,125706
Q8N5J2,120906
Q8N5J4,125739
Q8N5K1,138922
Q8N5L8,126519
Q8N5M1,124858
Q8N5M4,129507
Q8N5M9,124115
Q8N5N7,120021
Q8N5P1,124116
Q8N5Q1,129870
Q8N5R6,123126
Q8N5S1,129873
Q8N5S3,126212
Q8N5S9,123981
Q8N5T2,120583
Q8N5U0,127751
Q8N5U6,115249
Q8N5V2,117324
Q8N5W8,128226
Q8N5W9,131787
Q8N5X7,130428
Q8N5Y2,116143
Q8N5Y8,120294
Q8N5Z0,119346
Q8N5Z5,122848
Q8N608,121672
Q8N609,126347
Q8N612,123862
Q8N635,129038
Q8N653,113852
Q8N660,129901
Q8N661,129071
Q8N668,127317
Q8N680,121667
Q8N682,120613
Q8N684,122957
Q8N688,128849
Q8N693,123270
Q8N695,127763
Q8N697,125714
Q8N699,123159
Q8N6C5,109763
Q8N6C8,116216
Q8N6D2,128745
Q8N6D5,127061
Q8N6F1,127213
Q8N6F7,129200
Q8N6F8,127581
Q8N6G5,120672
Q8N6G6,124989
Q8N6H7,124065
Q8N6I1,127852
Q8N6K0,125748
Q8N6K7,127533
Q8N6L0,127094
Q8N6L1,128307
Q8N6L7,127986
Q8N6M0,119647
Q8N6M3,126125
Q8N6M5,120929
Q8N6M6,124346
Q8N6M8,126306
Q8N6M9,124747
Q8N6N2,127113
Q8N6N3,127149
Q8N6N6,129155
Q8N6N7,135940
Q8N6P7,121855
Q8N6Q3,121389
Q8N6Q8,123938
Q8N6R0,119632
Q8N6R1,132508
Q8N6S4,123534
Q8N6S5,127351
Q8N6T3,120856
Q8N6T7,119603
Q8N6U8,117000
Q8N6V4,129425
Q8N6V9,131910
Q8N6W0,121954
Q8N6Y0,123791
Q8N6Y1,122337
Q8N715,127889
Q8N720,122495
Q8N726,107463
Q8N729,129692
Q8N752,125755
Q8N755,126257
Q8N766,116700
Q8N769,129609
Q8N7B1,127278
Q8N7B6,126346
Q8N7B9,127010
Q8N7C0,136818
Q8N7C3,128500
Q8N7E2,127688
Q8N7F7,127890
Q8N7H5,120081
Q8N7K0,127846
Q8N7M0,128300
Q8N7M2,129837
Q8N7N1,124421
Q8N7Q3,127857
Q8N7R7,127353
Q8N7U6,127397
Q8N7W2,128797
Q8N7X1,126588
Q8N7X2,137505
Q8N7X4,127710
Q8N7X8,129848
Q8N801,130008
Q8N806,120451
Q8N807,128486
Q8N815,125891
Q8N831,132915
Q8N841,129751
Q8N859,131546
Q8N865,126465
Q8N878,123046
Q8N883,123116
Q8N884,125408
Q8N895,127947
Q8N8A2,124841
Q8N8A6,130475
Q8N8B7,127996
Q8N8D1,115390
Q8N8E2,126240
Q8N8E3,128362
Q8N8F7,130271
Q8N8G2,128830
Q8N8G6,134578
Q8N8H1,1529397
Q8N8I0,135100
Q8N8J7,126333
Q8N8K9,127680
Q8N8L2,125952
Q8N8L6,130153
Q8N8M0,131987
Q8N8N0,128647
Q8N8N7,126915
Q8N8Q3,129772
Q8N8Q8,130132
Q8N8Q9,123549
Q8N8R3,125814
Q8N8R5,128495
Q8N8R7,125690
Q8N8S7,120858
Q8N8U2,125860
Q8N8V2,132790
Q8N8V4,129220
Q8N8W4,130231
Q8N8X9,126023
Q8N8Y2,128858
Q8N8Y5,130307
Q8N8Z6,130203
Q8N944,128492
Q8N945,127516
Q8N954,128977
Q8N960,127486
Q8N961,117367
Q8N966,129607
Q8N967,576379
Q8N972,127845
Q8N983,124130
Q8N987,122093
Q8N988,122606
Q8N998,128643
Q8N999,124812
Q8N9A8,129126
Q8N9B4,130783
Q8N9B5,126372
Q8N9B8,128673
Q8N9E0,130395
Q8N9F0,130978
Q8N9F7,129776
Q8N9F8,130176
Q8N9H8,120272
Q8N9I0,126085
Q8N9I5,129719
Q8N9I9,128203
Q8N9L1,123895
Q8N9L9,125809
Q8N9M1,125997
Q8N9M5,129765
Q8N9N2,119215
Q8N9N5,120308
Q8N9N7,129089
Q8N9N8,124012
Q8N9P6,127642
Q8N9Q2,130175
Q8N9R6,129739
Q8N9R8,130333
Q8N9S9,127977
Q8N9T8,122394
Q8N9U0,125812
Q8N9V2,130974
Q8N9V3,127386
Q8N9V6,123057
Q8N9V7,131973
Q8N9W5,131582
Q8N9W6,122456
Q8N9W8,127772
Q8N9Z0,127832
Q8N9Z2,127965
Q8N9Z9,127760
Q8NA03,127805
Q8NA19,124797
Q8NA42,127849
Q8NA54,127562
Q8NA56,123805
Q8NA57,127758
Q8NA58,127539
Q8NA61,128627
Q8NA69,131928
Q8NA70,127993
Q8NA72,126396
Q8NA75,126496
Q8NA82,127813
Q8NA92,128269
Q8NAA4,124620
Q8NAA6,134577
Q8NAB2,126820
Q8NAC3,124278
Q8NAF0,127842
Q8NAJ2,136057
Q8NAM6,128392
Q8NAN2,131945
Q8NAP1,131583
Q8NAP3,128969
Q8NAP8,608552
Q8NAT1,124332
Q8NAT2,127869
Q8NAU1,128948
Q8NAV1,124382
Q8NAV2,139076
Q8NAX2,126010
Q8NB12,127308
Q8NB14,124165
Q8NB15,125611
Q8NB16,128244
Q8NB25,122762
Q8NB37,131495
Q8NB46,129540
Q8NB49,130370
Q8NB50,569091
Q8NB59,129128
Q8NB78,128743
Q8NB90,127927
Q8NB91,108482
Q8NBA8,130156
Q8NBB4,129825
Q8NBC4,129958
Q8NBE8,"127354, 1529322"
Q8NBF1,127182
Q8NBF2,131892
Q8NBF6,116711
Q8NBH2,130950
Q8NBI2,128617
Q8NBI5,118823
Q8NBI6,127415
Q8NBJ4,119432
Q8NBJ5,122826
Q8NBJ7,117386
Q8NBJ9,119281
Q8NBK3,130091
Q8NBL1,121300
Q8NBM4,130617
Q8NBM8,122462
Q8NBN3,117453
Q8NBN7,125200
Q8NBP0,122720
Q8NBP5,124268
Q8NBP7,129116
Q8NBQ5,119349
Q8NBQ7,129399
Q8NBR0,124689
Q8NBR6,120085
Q8NBS9,123529
Q8NBT0,117397
Q8NBT2,127093
Q8NBU5,124336
Q8NBV8,124654
Q8NBW4,127480
Q8NBX0,119286
Q8NBZ0,129701
Q8NBZ7,123139
Q8NC01,119421
Q8NC06,122878
Q8NC24,130157
Q8NC26,127847
Q8NC42,129991
Q8NC44,122558
Q8NC51,117571
Q8NC54,121275
Q8NC56,128735
Q8NC60,124000
Q8NC67,123589
Q8NC69,128350
Q8NC74,126756
Q8NC96,117461
Q8NCA5,117437
Q8NCA9,127091
Q8NCB2,122482
Q8NCC3,117181
Q8NCC5,123982
Q8NCD3,120635
Q8NCE0,123288
Q8NCE2,122168
Q8NCF0,129716
Q8NCF5,124341
Q8NCG5,115466
Q8NCG7,128772
Q8NCH0,125232
Q8NCI6,125216
Q8NCJ5,124361
Q8NCK3,128671
Q8NCK7,127822
Q8NCL4,116393
Q8NCM8,122785
Q8NCN2,135630
Q8NCN4,129022
Q8NCN5,120384
Q8NCP5,118842
Q8NCQ5,128386
Q8NCQ7,127029
Q8NCR0,127169
Q8NCR3,127748
Q8NCR6,124203
Q8NCR9,125642
Q8NCS4,934819
Q8NCS7,128491
Q8NCT1,124894
Q8NCT3,116946
Q8NCU4,121630
Q8NCV1,127807
Q8NCW5,126103
Q8NCW6,121988
Q8NCX0,129990
Q8NCY6,124077
Q8ND04,120480
Q8ND07,123128
Q8ND24,129202
Q8ND25,124371
Q8ND30,114067
Q8ND56,117527
Q8ND61,123872
Q8ND71,127570
Q8ND76,128575
Q8ND82,120749
Q8ND83,125759
Q8ND90,114667
Q8ND94,128684
Q8NDA8,608397
Q8NDB2,120354
Q8NDB6,118833
Q8NDC0,125030
Q8NDC4,125622
Q8NDD1,126091
Q8NDF8,122126
Q8NDG6,125766
Q8NDH3,122832
Q8NDH6,126218
Q8NDI1,116893
Q8NDL9,121935
Q8NDM7,123184
Q8NDN9,120509
Q8NDP4,124741
Q8NDT2,118943
Q8NDV1,129166
Q8NDV2,109108
Q8NDV3,118018
Q8NDV7,118141
Q8NDW4,121447
Q8NDW8,128260
Q8NDX1,117094
Q8NDX2,128880
Q8NDX5,123068
Q8NDX6,129530
Q8NDX9,121826
Q8NDY6,126119
Q8NDZ0,126543
Q8NDZ2,131981
Q8NDZ4,128496
Q8NDZ6,127493
Q8NE00,120217
Q8NE01,117712
Q8NE09,117592
Q8NE22,126356
Q8NE28,127981
Q8NE31,128665
Q8NE35,116521
Q8NE62,120629
Q8NE63,127086
Q8NE71,106541
Q8NE79,116321
Q8NE86,124733
Q8NEA4,126262
Q8NEA5,127073
Q8NEA6,127988
Q8NEB7,124113
Q8NEB9,111307
Q8NEC5,125556
Q8NEC7,122903
Q8NEE0,134348
Q8NEE6,128792
Q8NEF3,127513
Q8NEF9,127495
Q8NEG0,128210
Q8NEG4,125262
Q8NEG5,127342
Q8NEG7,136098
